OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20120512054000:FM:,Field Msr/Obs,Water,,2012-05-12,05:40:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Orthophosphate,Unfiltered,0.01956,mg/L,,Final,,Actual,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,https://www.nemi.gov/methods/method_summary/5254/,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20120910071000:FM:,Field Msr/Obs,Water,,2012-09-10,07:10:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Conductivity,,466,uS,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20120910030000:FM:0.666666666666667:,Field Msr/Obs,Water,,2012-09-10,03:00:00,EST,,,,0.666666666666667,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Dissolved oxygen (DO),,7,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-030:20120910022500:FM:1.3:,Field Msr/Obs,Water,,2012-09-10,02:25:00,EST,,,,1.3,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-030,,,,,,,,,,Turbidity,,0.86,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-030:20121013043500:FM:1.4:,Field Msr/Obs,Water,,2012-10-13,04:35:00,EST,,,,1.4,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-030,,,,,,,,,,Orthophosphate,Unfiltered,0.06846,mg/L,,Final,,Actual,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,https://www.nemi.gov/methods/method_summary/5254/,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-010:20120414052000:FM:,Field Msr/Obs,Water,,2012-04-14,05:20:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-010,,,,,,,,,,Nitrate,Unfiltered,0.1,mg/L,,Final,,Actual,,,,,,,,,,,,,8171,HACH,Nitrates in Water,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20120414050000:FM:0.833333333333333:,Field Msr/Obs,Water,,2012-04-14,05:00:00,EST,,,,0.833333333333333,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,"Temperature, water",,13,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-030:20120414021500:FM:1.41666666666667:,Field Msr/Obs,Water,,2012-04-14,02:15:00,EST,,,,1.41666666666667,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-030,,,,,,,,,,Conductivity,,540,uS,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-010:20121110060500:FM:,Field Msr/Obs,Water,,2012-11-10,06:05:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-010,,,,,,,,,,Orthophosphate,Unfiltered,0.14344,mg/L,,Final,,Actual,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,https://www.nemi.gov/methods/method_summary/5254/,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-030:20121013043500:FM:1.4:,Field Msr/Obs,Water,,2012-10-13,04:35:00,EST,,,,1.4,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-030,,,,,,,,,,Turbidity,,0.4,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20120609050000:FM:,Field Msr/Obs,Water,,2012-06-09,05:00:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Conductivity,,452,uS,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20120910030000:FM:0.666666666666667:,Field Msr/Obs,Water,,2012-09-10,03:00:00,EST,,,,0.666666666666667,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Orthophosphate,Unfiltered,0.05868,mg/L,,Final,,Actual,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,https://www.nemi.gov/methods/method_summary/5254/,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20120910030000:FM:0.666666666666667:,Field Msr/Obs,Water,,2012-09-10,03:00:00,EST,,,,0.666666666666667,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Dissolved oxygen saturation,,80,%,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-030:20120512021500:FM:2:,Field Msr/Obs,Water,,2012-05-12,02:15:00,EST,,,,2,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-030,,,,,,,,,,Dissolved oxygen saturation,,83,%,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20121110041300:FM:0.916666666666667:,Field Msr/Obs,Water,,2012-11-10,04:13:00,EST,,,,0.916666666666667,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Turbidity,,0.58,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20120811034500:FM:1.41666666666667:,Field Msr/Obs,Water,,2012-08-11,03:45:00,EST,,,,1.41666666666667,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Dissolved oxygen saturation,,60,%,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20121110032000:FM:,Field Msr/Obs,Water,,2012-11-10,03:20:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Dissolved oxygen saturation,,82,%,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20120414043000:FM:,Field Msr/Obs,Water,,2012-04-14,04:30:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Dissolved oxygen (DO),,8,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-010:20120811052000:FM:,Field Msr/Obs,Water,,2012-08-11,05:20:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-010,,,,,,,,,,"Temperature, water",,25,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-010:20120910052000:FM:,Field Msr/Obs,Water,,2012-09-10,05:20:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-010,,,,,,,,,,Dissolved oxygen saturation,,93,%,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-030:20121013043500:FM:1.4:,Field Msr/Obs,Water,,2012-10-13,04:35:00,EST,,,,1.4,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-030,,,,,,,,,,Dissolved oxygen (DO),,10,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20121013043000:FM:,Field Msr/Obs,Water,,2012-10-13,04:30:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Dissolved oxygen (DO),,8,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20120512054000:FM:,Field Msr/Obs,Water,,2012-05-12,05:40:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Dissolved oxygen saturation,,77.5,%,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-030:20120609020000:FM:2.1:,Field Msr/Obs,Water,,2012-06-09,02:00:00,EST,,,,2.1,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-030,,,,,,,,,,Conductivity,,441,uS,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20120714053500:FM:0.25:,Field Msr/Obs,Water,,2012-07-14,05:35:00,EST,,,,0.25,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Conductivity,,514,uS,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20121013050000:FM:0.583333333333333:,Field Msr/Obs,Water,,2012-10-13,05:00:00,EST,,,,0.583333333333333,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Dissolved oxygen (DO),,11,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20120609022000:FM:1.5:,Field Msr/Obs,Water,,2012-06-09,02:20:00,EST,,,,1.5,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Dissolved oxygen saturation,,97,%,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-4046,Field Msr/Obs,Water,Surface Water,2012-06-27,08:25:00,EDT,,,,,,,,,,,2012-05,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-07,MASSDEP,Bridge Upstream,Probe/Sensor,,Specific conductance,None,485,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,FIELD MEAS-TCOMP,MASSDEP,Field measurement of water quality parameters using in-situ probes with temperature compensation,,,2012-06-27,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20120414050000:FM:0.833333333333333:,Field Msr/Obs,Water,,2012-04-14,05:00:00,EST,,,,0.833333333333333,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Orthophosphate,Unfiltered,0.03912,mg/L,,Final,,Actual,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,https://www.nemi.gov/methods/method_summary/5254/,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20120414043000:FM:,Field Msr/Obs,Water,,2012-04-14,04:30:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Conductivity,,526,uS,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20120609022000:FM:1.5:,Field Msr/Obs,Water,,2012-06-09,02:20:00,EST,,,,1.5,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Turbidity,,1.19,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20120714054000:FM:,Field Msr/Obs,Water,,2012-07-14,05:40:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Nitrate,Unfiltered,0.2,mg/L,,Final,,Actual,,,,,,,,,,,,,8171,HACH,Nitrates in Water,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20121110032000:FM:,Field Msr/Obs,Water,,2012-11-10,03:20:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Dissolved oxygen (DO),,11,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-010:20130810063500:FM:,Field Msr/Obs,Water,,2013-08-10,06:35:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-010,,,,,,,,,,Dissolved oxygen saturation,,75,%,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-4262,Field Msr/Obs,Water,Surface Water,2013-01-30,08:55:00,EST,,,,0,m,Water Surface,,,,,2013-07,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-10,MASSDEP,From shore/ Center stream,Probe/Sensor,,pH,None,7.1,None,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2013-01-30,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-4262,Field Msr/Obs,Water,Surface Water,2013-01-30,08:55:00,EST,,,,0,m,Water Surface,,,,,2013-07,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-10,MASSDEP,From shore/ Center stream,Probe/Sensor,,"Temperature, water",None,0.3,deg C,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2013-01-30,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20130608050000:FM:2.75:,Field Msr/Obs,Water,,2013-06-08,05:00:00,EST,,,,2.75,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Nitrate,Unfiltered,0.1,mg/L,,Final,,Actual,,,,,,,,,,,,,8171,HACH,Nitrates in Water,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-010:20131012042500:FM:,Field Msr/Obs,Water,,2013-10-12,04:25:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-010,,,,,,,,,,Turbidity,,0.01,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-030:20130914021500:FM:2.2:,Field Msr/Obs,Water,,2013-09-14,02:15:00,EST,,,,2.2,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-030,,,,,,,,,,Dissolved oxygen saturation,,110,%,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-4334,Field Msr/Obs,Water,Surface Water,2013-03-27,08:46:00,EDT,,,,0,m,Water Surface,,,,,2013-07,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-07,MASSDEP,Bridge Upstream,Probe/Sensor,,Dissolved oxygen saturation,None,102,%,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2013-03-27,,Instrument Detection Level,2,%,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-030:20130413020000:FM:2.25:,Field Msr/Obs,Water,,2013-04-13,02:00:00,EST,,,,2.25,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-030,,,,,,,,,,Dissolved oxygen saturation,,87,%,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-010:20131012042500:FM:,Field Msr/Obs,Water,,2013-10-12,04:25:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-010,,,,,,,,,,Dissolved oxygen (DO),,9,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20130413042800:FM:1.65:,Field Msr/Obs,Water,,2013-04-13,04:28:00,EST,,,,1.65,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,"Temperature, water",,9,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20130914070000:FM:,Field Msr/Obs,Water,,2013-09-14,07:00:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Nitrate,Unfiltered,0.3,mg/L,,Final,,Actual,,,,,,,,,,,,,8171,HACH,Nitrates in Water,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20130914070000:FM:,Field Msr/Obs,Water,,2013-09-14,07:00:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Conductivity,,502,uS,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-030:20130608020000:FM:3.75:,Field Msr/Obs,Water,,2013-06-08,02:00:00,EST,,,,3.75,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-030,,,,,,,,,,Dissolved oxygen (DO),,9,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20130413050000:FM:,Field Msr/Obs,Water,,2013-04-13,05:00:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Dissolved oxygen saturation,,95,%,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20130413042800:FM:1.65:,Field Msr/Obs,Water,,2013-04-13,04:28:00,EST,,,,1.65,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Dissolved oxygen (DO),,11,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20130713064500:FM:,Field Msr/Obs,Water,,2013-07-13,06:45:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Turbidity,,0.33,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20131012060000:FM:,Field Msr/Obs,Water,,2013-10-12,06:00:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Orthophosphate,Unfiltered,0.01956,mg/L,,Final,,Actual,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,https://www.nemi.gov/methods/method_summary/5254/,BRC Labs (IN-HOUSE),,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-4394,Field Msr/Obs,Water,Surface Water,2013-05-21,08:43:00,EDT,,,,,,,,,,,2013-07,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-10,MASSDEP,From shore/ Center stream,Probe/Sensor,,pH,None,7.2,None,,Final,,Actual,,,,,,,,,,,,,FIELD MEAS,MASSDEP,Field measurement of water quality parameters using in-situ probes,,,2013-05-21,,,,,,STORET
MASSDEP,Massachusetts Department of Environmental Protection (MassDEP),MASSDEP-SM-4261,Sample-Routine,Water,Surface Water,2013-01-30,08:45:00,EST,,,,,,,,,,,2013-07,"MassDEP, Watershed Planning Program",MASSDEP-W0689,,,,,SMPSP-10,MASSDEP,From shore/ Center stream,Water Sampler (Other),,"Total Phosphorus, mixed forms",Unfiltered,0.012,mg/L,,Final,,Actual,,,,,,,,,,,,,I-4650-03,USDOI/USGS,"Nitrogen and Phosphorus, Total, Whole-water, Alkaline Persulfate Digest",https://www.nemi.gov/methods/method_summary/8883/,"MassDEP, Wall Experiment Station",2013-02-13,,Reporting limit,0.005,mg/L,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20130914070000:FM:,Field Msr/Obs,Water,,2013-09-14,07:00:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Dissolved oxygen saturation,,75,%,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20130413050000:FM:,Field Msr/Obs,Water,,2013-04-13,05:00:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Orthophosphate,Unfiltered,0.05868,mg/L,,Final,,Actual,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,https://www.nemi.gov/methods/method_summary/5254/,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20130608050000:FM:2.75:,Field Msr/Obs,Water,,2013-06-08,05:00:00,EST,,,,2.75,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,"Temperature, water",,16.8,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-030:20130914021500:FM:2.2:,Field Msr/Obs,Water,,2013-09-14,02:15:00,EST,,,,2.2,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-030,,,,,,,,,,Conductivity,,521,uS,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20130914031700:FM:1.41666666666667:,Field Msr/Obs,Water,,2013-09-14,03:17:00,EST,,,,1.41666666666667,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Dissolved oxygen saturation,,66,%,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20130511043900:FM:1.20833333333333:,Field Msr/Obs,Water,,2013-05-11,04:39:00,EST,,,,1.20833333333333,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Turbidity,,2.17,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-020:20130914070000:FM:,Field Msr/Obs,Water,,2013-09-14,07:00:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-020,,,,,,,,,,Orthophosphate,Unfiltered,0.0163,mg/L,,Final,,Actual,,,,,,,,,,,,,365.2,USEPA,Phosphorus by Single Reagent Colorimetry,https://www.nemi.gov/methods/method_summary/5254/,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-005:20130810033000:FM:1.45833333333333:,Field Msr/Obs,Water,,2013-08-10,03:30:00,EST,,,,1.45833333333333,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-005,,,,,,,,,,Dissolved oxygen (DO),,8,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-030:20131012024500:FM:2.2:,Field Msr/Obs,Water,,2013-10-12,02:45:00,EST,,,,2.2,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-030,,,,,,,,,,Conductivity,,523,uS,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-030:20130413020000:FM:2.25:,Field Msr/Obs,Water,,2013-04-13,02:00:00,EST,,,,2.25,ft,,,,,,BRC,Quinsigamond River,BRC-A-07-07-030,,,,,,,,,,Dissolved oxygen (DO),,10,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
BRC,Blackstone River Coalition (Volunteer),BRC-A-07-07-010:20131109034600:FM:,Field Msr/Obs,Water,,2013-11-09,03:46:00,EST,,,,,,,,,,,BRC,Quinsigamond River,BRC-A-07-07-010,,,,,,,,,,Turbidity,,0.88,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,BRC Labs (IN-HOUSE),,,,,,,STORET
